x,Err_x
5.3260000000000005,71.287197517086
5.331,71.35178441024199
5.336,71.41642823388305
5.341,71.48112896854522
5.346,71.54588659483726
5.351000000000001,71.6107010934405
5.356000000000001,71.6755724451083
5.361000000000001,71.74050063066592
5.3660000000000005,71.80548563101007
5.371,71.87052742710856
5.376,71.935626
5.381,72.00078133079354
5.386,72.0659934006684
5.391,72.13126219087368
5.396000000000001,72.19658768272797
5.401000000000001,72.26196985761898
5.406000000000001,72.32740869700335
5.4110000000000005,72.39290418240621
5.416,72.45845629542099
5.421,72.5240650177089
5.426,72.5897303309989
5.431,72.65545221708709
5.436000000000001,72.72123065783666
5.441000000000001,72.78706563517737
5.446000000000001,72.85295713110541
5.4510000000000005,72.918905127683
5.456,72.98490960703812
5.461,73.05097055136423
5.466,73.11708794291987
5.471,73.1832617640285
5.476000000000001,73.24949199707817
5.481000000000001,73.31577862452109
5.486000000000001,73.3821216288735
5.4910000000000005,73.44852099271536
5.496,73.51497669868996
5.501,73.58148872950373
5.506,73.6480570679259
5.511,73.71468169678825
5.516,73.78136259898477
5.521000000000001,73.84809975747149
5.526000000000001,73.91489315526601
5.531000000000001,73.98174277544749
5.5360000000000005,74.04864860115607
5.541,74.11561061559287
5.546,74.18262880201948
5.551,74.24970314375788
5.556,74.31683362419007
5.561000000000001,74.38402022675778
5.566000000000001,74.45126293496229
5.571000000000001,74.51856173236403
5.5760000000000005,74.58591660258249
5.581,74.65332752929582
5.586,74.7207944962406
5.591,74.78831748721159
5.596,74.85589648606147
5.601000000000001,74.9235314767006
5.606000000000001,74.99122244309669
5.611000000000001,75.05896936927466
5.6160000000000005,75.12677223931625
5.621,75.1946310373599
5.626,75.26254574760044
5.631,75.33051635428876
5.636,75.39854284173171
5.641,75.46662519429178
5.646000000000001,75.53476339638682
5.651000000000001,75.60295743248983
5.656000000000001,75.67120728712872
5.6610000000000005,75.73951294488606
5.666,75.80787439039887
5.671,75.87629160835831
5.676,75.9447645835095
5.681,76.0132933006513
5.686000000000001,76.08187774463596
5.691000000000001,76.15051790036901
5.696000000000001,76.21921375280901
5.7010000000000005,76.28796528696721
5.706,76.35677248790746
5.711,76.42563534074593
5.716,76.49455383065082
5.721,76.56352794284216
5.726000000000001,76.6325576625917
5.731000000000001,76.70164297522248
5.736000000000001,76.7707838661088
5.7410000000000005,76.83998032067583
5.746,76.9092323243996
5.751,76.97853986280647
5.756,77.04790292147325
5.761,77.11732148602673
5.766,77.1867955421436
5.771000000000001,77.25632507555018
5.776000000000001,77.32591007202218
5.781000000000001,77.39555051738455
5.7860000000000005,77.46524639751127
5.791,77.53499769832499
5.796,77.60480440579711
5.801,77.67466650594726
5.806,77.74458398484326
5.811000000000001,77.81455682860094
5.816000000000001,77.88458502338378
5.821000000000001,77.95466855540286
5.8260000000000005,78.0248074109166
5.831,78.0950015762305
5.836,78.16525103769706
5.841,78.23555578171546
5.846,78.30591579473145
5.851000000000001,78.37633106323706
5.856000000000001,78.44680157377049
5.861000000000001,78.51732731291588
5.8660000000000005,78.5879082673031
5.871,78.65854442360757
5.876,78.72923576855005
5.881,78.79998228889644
5.886,78.87078397145773
5.891,78.94164080308948
5.896000000000001,79.01255277069201
5.901000000000001,79.08351986120996
5.906000000000001,79.15454206163223
5.9110000000000005,79.22561935899172
5.916,79.29675174036512
5.921,79.36793919287283
5.926,79.4391817036787
5.931,79.51047925998988
5.936000000000001,79.58183184905661
5.941000000000001,79.65323945817204
5.946000000000001,79.72470207467205
5.9510000000000005,79.79621968593516
5.956,79.86779227938216
5.961,79.9394198424761
5.966,80.01110236272211
5.971,80.08283982766706
5.976000000000001,80.1546322248996
5.981000000000001,80.22647954204983
5.986000000000001,80.2983817667892
5.9910000000000005,80.37033888683027
5.996,80.44235088992662
6.001,80.51441776387269
6.006,80.58653949650349
6.011,80.65871607569456
6.016000000000001,80.73094748936171
6.021000000000001,80.8032337254609
6.026000000000001,80.87557477198806
6.031000000000001,80.94797061697896
6.0360000000000005,81.02042124850895
6.041,81.09292665469293
6.046,81.16548682368509
6.051,81.23810174367873
6.056,81.31077140290623
6.061000000000001,81.38349578963869
6.066000000000001,81.45627489218597
6.071000000000001,81.5291086988964
6.0760000000000005,81.60199719815668
6.081,81.67494037839172
6.086,81.74793822806441
6.091,81.8209907356756
6.096,81.89409788976378
6.101000000000001,81.96725967890512
6.106000000000001,82.04047609171307
6.111000000000001,82.1137471168385
6.1160000000000005,82.18707274296928
6.121,82.26045295883026
6.126,82.33388775318315
6.131,82.4073771148263
6.136,82.48092103259452
6.141000000000001,82.55451949535909
6.146000000000001,82.62817249202735
6.151000000000001,82.70188001154287
6.156000000000001,82.775642042885
6.1610000000000005,82.84945857506898
6.166,82.92332959714564
6.171,82.99725509820126
6.176,83.07123506735752
6.181,83.14526949377122
6.186000000000001,83.21935836663432
6.191000000000001,83.29350167517367
6.196000000000001,83.36769940865075
6.2010000000000005,83.44195155636189
6.206,83.51625810763777
6.211,83.59061905184352
6.216,83.66503437837838
6.221,83.73950407667577
6.226000000000001,83.81402813620302
6.231000000000001,83.88860654646125
6.236000000000001,83.96323929698526
6.2410000000000005,84.0379263773434
6.246,84.11266777713737
6.251,84.18746348600224
6.256,84.26231349360616
6.261,84.33721778965021
6.266000000000001,84.41217636386851
6.271000000000001,84.48718920602775
6.276000000000001,84.56225630592735
6.281000000000001,84.63737765339917
6.2860000000000005,84.71255323830736
6.291,84.7877830505484
6.296,84.86306708005084
6.301,84.93840531677512
6.306,85.01379775071361
6.311000000000001,85.08924437189037
6.316000000000001,85.164745170361
6.321000000000001,85.24030013621265
6.3260000000000005,85.3159092595637
6.331,85.39157253056389
6.336,85.46728993939396
6.341,85.54306147626558
6.346,85.61888713142139
6.351000000000001,85.69476689513463
6.356000000000001,85.77070075770925
6.361000000000001,85.84668870947965
6.3660000000000005,85.92273074081056
6.371,85.998826842097
6.376,86.0749770037641
6.381,86.15118121626705
6.386,86.22743947009083
6.391000000000001,86.30375175575028
6.396000000000001,86.38011806378987
6.401000000000001,86.45653838478364
6.406000000000001,86.53301270933501
6.4110000000000005,86.60954102807675
6.416,86.68612333167083
6.421,86.76275961080827
6.426,86.83944985620916
6.431,86.91619405862231
6.436000000000001,86.99299220882537
6.441000000000001,87.0698442976246
6.446000000000001,87.14675031585482
6.4510000000000005,87.22371025437918
6.456,87.30072410408923
6.461,87.37779185590466
6.466,87.45491350077327
6.471,87.53208902967084
6.476000000000001,87.609318433601
6.481000000000001,87.68660170359512
6.486000000000001,87.7639388307123
6.4910000000000005,87.84132980603914
6.496,87.91877462068967
6.501,87.99627326580529
6.506,88.07382573255455
6.511,88.15143201213331
6.516000000000001,88.22909209576427
6.521000000000001,88.30680597469716
6.526000000000001,88.38457364020842
6.531000000000001,88.46239508360131
6.5360000000000005,88.54027029620565
6.541,88.61819926937777
6.546,88.69618199450045
6.551,88.77421846298274
6.556,88.85230866625993
6.561000000000001,88.93045259579334
6.566000000000001,89.00865024307038
6.571000000000001,89.08690159960432
6.5760000000000005,89.16520665693432
6.581,89.24356540662512
6.586,89.32197784026722
6.591,89.40044394947657
6.596,89.47896372589449
6.601000000000001,89.55753716118771
6.606000000000001,89.63616424704817
6.611000000000001,89.71484497519286
6.6160000000000005,89.79357933736395
6.621,89.8723673253285
6.626,89.95120893087837
6.631,90.0301041458302
6.636,90.10905296202532
6.641000000000001,90.18805537132963
6.646000000000001,90.26711136563348
6.651000000000001,90.34622093685161
6.656000000000001,90.42538407692308
6.6610000000000005,90.50460077781115
6.666,90.58387103150316
6.671,90.66319483001051
6.676,90.74257216536849
6.681,90.82200302963628
6.686000000000001,90.90148741489682
6.691000000000001,90.98102531325664
6.696000000000001,91.0606167168459
6.7010000000000005,91.14026161781827
6.706,91.21996000835075
6.711,91.29971188064373
6.716,91.37951722692078
6.721,91.45937603942868
6.726000000000001,91.5392883104371
6.731000000000001,91.61925403223891
6.736000000000001,91.69927319714967
6.7410000000000005,91.7793457975078
6.746,91.85947182567449
6.751,91.9396512740335
6.756,92.01988413499113
6.761,92.10017040097621
6.766000000000001,92.18051006443987
6.771000000000001,92.26090311785558
6.776000000000001,92.34134955371904
6.781000000000001,92.42184936454802
6.7860000000000005,92.50240254288242
6.791,92.58300908128405
6.796,92.66366897233667
6.801,92.7443822086458
6.806,92.82514878283868
6.811000000000001,92.90596868756425
6.816000000000001,92.98684191549296
6.821000000000001,93.06776845931682
6.8260000000000005,93.1487483117492
6.831,93.22978146552482
6.836,93.31086791339965
6.841,93.39200764815085
6.846,93.47320066257669
6.851000000000001,93.55444694949644
6.856000000000001,93.6357465017503
6.861000000000001,93.71709931219941
6.8660000000000005,93.79850537372562
6.871,93.87996467923155
6.876,93.9614772216405
6.881,94.04304299389626
6.886,94.1246619889631
6.891000000000001,94.20633419982587
6.896000000000001,94.28805961948957
6.901000000000001,94.36983824097956
6.906000000000001,94.45167005734146
6.9110000000000005,94.53355506164085
6.916,94.61549324696358
6.921,94.69748460641527
6.926,94.77952913312159
6.931,94.86162682022797
6.936000000000001,94.94377766089966
6.941000000000001,95.02598164832159
6.946000000000001,95.10823877569825
6.9510000000000005,95.19054903625377
6.956,95.27291242323174
6.961,95.35532892989512
6.966,95.43779854952628
6.971,95.52032127542678
6.976000000000001,95.60289710091743
6.981000000000001,95.68552601933823
6.986000000000001,95.76820802404812
6.9910000000000005,95.85094310842513
6.996,95.93373126586623
7.001,96.0165724897872
7.006,96.09946677362261
7.011,96.18241411082582
7.016000000000001,96.2654144948689
7.021000000000001,96.34846791924227
7.026000000000001,96.43157437745515
7.031000000000001,96.51473386303515
7.0360000000000005,96.59794636952817
7.041,96.68121189049853
7.046,96.76453041952878
7.051,96.84790195021982
7.056,96.9313264761905
7.061000000000001,97.01480399107776
7.066000000000001,97.09833448853668
7.071000000000001,97.18191796224019
7.0760000000000005,97.26555440587903
7.081,97.34924381316198
7.086,97.43298617781541
7.091,97.51678149358344
7.096,97.60062975422773
7.101000000000001,97.68453095352768
7.106000000000001,97.76848508528009
7.111000000000001,97.85249214329912
7.1160000000000005,97.93655212141651
7.121,98.02066501348126
7.126,98.10483081335957
7.131,98.1890495149348
7.136,98.2733211121076
7.141000000000001,98.35764559879573
7.146000000000001,98.44202296893367
7.151000000000001,98.5264532164732
7.156000000000001,98.6109363353829
7.1610000000000005,98.69547231964812
7.166,98.780061163271
7.171,98.86470286027051
7.176,98.94939740468227
7.181,99.03414479055844
7.186000000000001,99.1189450119677
7.191000000000001,99.20379806299542
7.196000000000001,99.28870393774321
7.2010000000000005,99.37366263032914
7.206,99.45867413488756
7.211,99.54373844556929
7.216,99.62885555654104
7.221,99.71402546198586
7.226000000000001,99.79924815610296
7.231000000000001,99.88452363310749
7.236000000000001,99.96985188723053
7.2410000000000005,100.05523291271923
7.246,100.14066670383662
7.251,100.22615325486143
7.256,100.31169256008819
7.261,100.39728461382727
7.266000000000001,100.48292941040468
7.271000000000001,100.56862694416175
7.276000000000001,100.65437720945573
7.281000000000001,100.74018020065927
7.2860000000000005,100.82603591216034
7.291,100.91194433836239
7.296,100.99790547368417
7.301,101.08391931255993
7.306,101.16998584943885
7.311000000000001,101.25610507878538
7.316000000000001,101.34227699507929
7.321000000000001,101.42850159281524
7.3260000000000005,101.51477886650285
7.331,101.60110881066701
7.336,101.68749141984735
7.341,101.77392668859831
7.346,101.86041461148925
7.351000000000001,101.94695518310435
7.356000000000001,102.03354839804247
7.361000000000001,102.12019425091698
7.3660000000000005,102.20689273635622
7.371,102.29364384900286
7.376,102.38044758351414
7.381,102.46730393456173
7.386,102.55421289683181
7.391000000000001,102.64117446502509
7.396000000000001,102.72818863385616
7.401000000000001,102.81525539805432
7.406000000000001,102.90237475236296
7.4110000000000005,102.98954669153963
7.416,103.07677121035601
7.421,103.16404830359788
7.426,103.25137796606518
7.431,103.33876019257168
7.436000000000001,103.42619497794512
7.441000000000001,103.5136823170273
7.446000000000001,103.60122220467368
7.4510000000000005,103.6888146357536
7.456,103.7764596051502
7.461,103.86415710776035
7.466,103.95190713849453
7.471,104.0397096922768
7.476000000000001,104.12756476404496
7.481000000000001,104.21547234875023
7.486000000000001,104.30343244135722
7.4910000000000005,104.3914450368442
7.496,104.47951013020277
7.501,104.56762771643785
7.506,104.65579779056755
7.511,104.74402034762346
7.516000000000001,104.83229538265037
7.521000000000001,104.92062289070604
7.526000000000001,105.00900286686154
7.531000000000001,105.09743530620105
7.5360000000000005,105.18592020382168
7.541,105.2744575548336
7.546,105.36304735435988
7.551,105.45168959753676
7.556,105.540384279513
7.561000000000001,105.62913139545033
7.566000000000001,105.7179309405234
7.571000000000001,105.80678290991946
7.5760000000000005,105.89568729883847
7.581,105.98464410249305
7.586,106.07365331610862
7.591,106.16271493492296
7.596,106.2518289541864
7.601000000000001,106.34099536916196
7.606000000000001,106.43021417512496
7.611000000000001,106.51948536736305
7.6160000000000005,106.60880894117645
7.621,106.69818489187773
7.626,106.78761321479153
7.631,106.87709390525488
7.636,106.96662695861703
7.641000000000001,107.05621237023955
7.646000000000001,107.14585013549568
7.651000000000001,107.23554024977125
7.656000000000001,107.32528270846396
7.6610000000000005,107.41507750698345
7.666,107.50492464075138
7.671,107.59482410520138
7.676,107.68477589577907
7.681,107.7747800079417
7.686000000000001,107.86483643715847
7.691000000000001,107.95494517891042
7.696000000000001,108.04510622869026
7.7010000000000005,108.13531958200235
7.706,108.22558523436281
7.711,108.31590318129946
7.716,108.40627341835152
7.721,108.4966959410698
7.726000000000001,108.58717074501685
7.731000000000001,108.67769782576644
7.736000000000001,108.76827717890383
7.7410000000000005,108.85890880002583
7.746,108.94959268474052
7.751,109.04032882866731
7.756,109.13111722743682
7.761,109.2219578766911
7.766000000000001,109.31285077208348
7.771000000000001,109.40379590927809
7.776000000000001,109.49479328395061
7.781000000000001,109.5858428917877
7.7860000000000005,109.67694472848706
7.791,109.76809878975742
7.796,109.8593050713186
7.801,109.95056356890143
7.806000000000001,110.0418742782475
7.811000000000001,110.13323719510943
7.816000000000001,110.2246523152508
7.821000000000001,110.31611963444577
7.8260000000000005,110.40763914847946
7.831,110.49921085314773
7.836,110.5908347442573
7.841,110.68251081762533
7.846,110.77423906907978
7.851000000000001,110.86601949445932
7.856000000000001,110.95785208961308
7.861000000000001,111.04973685040072
7.8660000000000005,111.14167377269258
7.871,111.23366285236948
7.876,111.32570408532253
7.881,111.41779746745338
7.886,111.50994299467409
7.891000000000001,111.60214066290715
7.896000000000001,111.69439046808513
7.901000000000001,111.78669240615109
7.906000000000001,111.87904647305844
7.9110000000000005,111.9714526647706
7.916,112.06391097726126
7.921,112.15642140651431
7.926,112.24898394852384
7.931000000000001,112.34159859929393
7.936000000000001,112.43426535483871
7.941000000000001,112.52698421118248
7.946000000000001,112.61975516435947
7.9510000000000005,112.71257821041381
7.956,112.80545334539968
7.961,112.89838056538125
7.966,112.99135986643236
7.971,113.08439124463682
7.976000000000001,113.1774746960883
7.981000000000001,113.27061021689015
7.986000000000001,113.36379780315553
7.9910000000000005,113.45703745100735
7.996,113.55032915657829
8.001,113.64367291601049
8.006,113.7370687254559
8.011,113.83051658107601
8.016,113.92401647904191
8.020999999999999,114.0175684155342
8.026,114.11117238674308
8.030999999999999,114.20482838886812
8.036,114.29853641811846
8.041,114.3922964707126
8.046,114.48610854287843
8.051,114.5799726308533
8.056,114.6738887308838
8.061,114.7678568392259
8.065999999999999,114.86187695214478
8.071,114.95594906591501
8.075999999999999,115.05007317682018
8.081,115.14424928115331
8.086,115.23847737521643
8.091,115.33275745532073
8.096,115.42708951778657
8.100999999999999,115.52147355894333
8.106,115.61590957512952
8.110999999999999,115.71039756269262
8.116,115.80493751798917
8.121,115.89952943738457
8.126,115.99417331725326
8.131,116.0888691539786
8.136,116.1836169439528
8.141,116.27841668357696
8.145999999999999,116.37326836926097
8.151,116.46817199742362
8.155999999999999,116.56312756449238
8.161,116.65813506690357
8.166,116.75319450110214
8.171,116.8483058635418
8.176,116.94346915068492
8.181,117.03868435900256
8.186,117.13395148497433
8.190999999999999,117.2292705250885
8.196,117.32464147584186
8.200999999999999,117.42006433373977
8.206,117.51553909529613
8.211,117.61106575703326
8.216,117.70664431548198
8.221,117.8022747671816
8.225999999999999,117.89795710867978
8.231,117.9936913365326
8.235999999999999,118.08947744730449
8.241,118.18531543756825
8.246,118.28120530390491
8.251,118.37714704290387
8.256,118.4731406511628
8.261,118.56918612528747
8.266,118.66528346189209
8.270999999999999,118.76143265759883
8.276,118.8576337090382
8.280999999999999,118.95388661284865
8.286,119.05019136567702
8.291,119.14654796417803
8.296,119.24295640501444
8.301,119.33941668485726
8.306,119.43592880038524
8.311,119.53249274828542
8.315999999999999,119.6291085252525
8.321,119.72577612798942
8.325999999999999,119.8224955532068
8.331,119.91926679762332
8.336,120.01608985796547
8.341,120.1129647309675
8.346,120.20989141337166
8.350999999999999,120.3068699019279
8.356,120.40390019339398
8.360999999999999,120.50098228453533
8.366,120.59811617212526
8.371,120.6953018529447
8.376,120.79253932378224
8.381,120.8898285814342
8.386,120.98716962270451
8.391,121.08456244440472
8.395999999999999,121.18200704335396
8.401,121.279503416379
8.405999999999999,121.37705156031403
8.411,121.47465147200094
8.416,121.57230314828897
8.421,121.6700065860349
8.426,121.76776178210302
8.431,121.86556873336495
8.436,121.96342743669986
8.440999999999999,122.06133788899417
8.446,122.15930008714183
8.450999999999999,122.25731402804398
8.456,122.35537970860925
8.461,122.45349712575346
8.466,122.55166627639973
8.471,122.64988715747845
8.475999999999999,122.74815976592728
8.481,122.84648409869119
8.485999999999999,122.94486015272211
8.491,123.04328792497937
8.496,123.14176741242939
8.501,123.24029861204563
8.506,123.33888152080884
8.511,123.43751613570672
8.516,123.53620245373415
8.520999999999999,123.63494047189296
8.526,123.73373018719212
8.530999999999999,123.83257159664748
8.536,123.9314646972821
8.541,124.03040948612575
8.546,124.12940596021527
8.551,124.22845411659456
8.556,124.32755395231413
8.561,124.42670546443172
8.565999999999999,124.52590865001164
8.571,124.6251635061253
8.576,124.72447002985075
8.581,124.82382821827292
8.586,124.92323806848358
8.591,125.02269957758116
8.596,125.12221274267102
8.600999999999999,125.221777560865
8.606,125.32139402928188
8.610999999999999,125.42106214504702
8.616,125.52078190529247
8.621,125.62055330715694
8.626,125.72037634778576
8.631,125.8202510243309
8.636,125.9201773339509
8.641,126.0201552738109
8.645999999999999,126.12018484108256
8.651,126.22026603294418
8.655999999999999,126.32039884658037
8.661,126.42058327918254
8.666,126.5208193279483
8.671,126.62110699008187
8.676,126.72144626279392
8.681,126.82183714330145
8.686,126.92227962882801
8.690999999999999,127.02277371660337
8.696,127.12331940386385
8.701,127.22391668785197
8.706,127.32456556581667
8.711,127.4252660350132
8.716,127.52601809270304
8.721,127.62682173615413
8.725999999999999,127.72767696264034
8.731,127.8285837694422
8.735999999999999,127.92954215384613
8.741,128.03055211314495
8.746,128.13161364463755
8.751,128.23272674562907
8.756,128.3338914134308
8.761,128.4351076453601
8.766,128.5363754387406
8.770999999999999,128.6376947909018
8.776,128.73906569917958
8.780999999999999,128.84048816091558
8.786,128.94196217345777
8.791,129.04348773415995
8.796,129.145064840382
8.801,129.24669348948984
8.806,129.34837367885532
8.811,129.4501054058563
8.815999999999999,129.55188866787654
8.821,129.65372346230586
8.826,129.75560978653976
8.831,129.85754763797982
8.836,129.95953701403351
8.841,130.06157791211402
8.846,130.1636703296405
8.850999999999999,130.26581426403794
8.856,130.36800971273715
8.860999999999999,130.47025667317456
8.866,130.57255514279268
8.871,130.67490511903958
8.876,130.77730659936907
8.881,130.87975958124088
8.886,130.98226406212018
8.891,131.0848200394781
8.895999999999999,131.18742751079137
8.901,131.2900864735423
8.905999999999999,131.39279692521893
8.911,131.495558863315
8.916,131.59837228532973
8.921,131.70123718876806
8.926,131.8041535711405
8.931,131.90712142996304
8.936,132.0101407627574
8.940999999999999,132.11321156705063
8.946,132.2163338403756
8.951,132.31950758027037
8.956,132.42273278427868
8.961,132.5260094499498
8.966,132.62933757483827
8.971,132.73271715650426
8.975999999999999,132.83614819251335
8.981,132.93963068043647
8.985999999999999,133.04316461784995
8.991,133.14675000233566
8.996,133.25038683148065
9.001,133.35407510287746
9.006,133.45781481412394
9.011,133.5616059628232
9.016,133.66544854658383
9.020999999999999,133.7693425630196
9.026,133.87328800974961
9.030999999999999,133.97728488439816
9.036,134.08133318459494
9.041,134.18543290797479
9.046,134.28958405217773
9.051,134.39378661484918
9.056,134.49804059363956
9.061,134.6023459862046
9.065999999999999,134.70670279020516
9.071,134.81111100330725
9.076,134.91557062318202
9.081,135.02008164750578
9.086,135.12464407395996
9.091,135.22925790023098
9.096,135.33392312401054
9.100999999999999,135.43863974299524
9.106,135.54340775488689
9.110999999999999,135.6482271573921
9.116,135.75309794822292
9.121,135.85802012509595
9.126,135.96299368573307
9.131,136.06801862786114
9.136,136.17309494921187
9.141,136.27822264752217
9.145999999999999,136.38340172053356
9.151,136.48863216599278
9.155999999999999,136.59391398165135
9.161,136.6992471652658
9.166,136.80463171459743
9.171,136.9100676274125
9.176,137.01555490148212
9.181,137.1210935345823
9.186,137.22668352449378
9.190999999999999,137.33232486900226
9.196,137.4380175658982
9.201,137.54376161297685
9.206,137.64955700803824
9.211,137.7554037488872
9.216,137.86130183333333
9.221,137.96725125919096
9.225999999999999,138.07325202427918
9.231,138.17930412642184
9.235999999999999,138.28540756344734
9.241,138.39156233318906
9.246,138.49776843348477
9.251,138.60402586217705
9.256,138.71033461711323
9.261,138.8166946961451
9.266,138.92310609712928
9.270999999999999,139.02956881792684
9.276,139.13608285640362
9.280999999999999,139.24264821042988
9.286,139.34926487788067
9.291,139.45593285663548
9.296,139.5626521445783
9.301,139.6694227395979
9.306,139.77624463958736
9.311,139.88311784244442
9.315999999999999,139.99004234607125
9.321,140.09701814837462
9.326,140.20404524726573
9.331,140.31112364066018
9.336,140.41825332647815
9.341,140.52543430264421
9.346,140.6326665670875
9.350999999999999,140.7399501177414
9.356,140.84728495254382
9.360999999999999,140.954671069437
9.366,141.0621084663677
9.371,141.16959714128694
9.376,141.27713709215018
9.381,141.38472831691718
9.386,141.4923708135521
9.391,141.60006458002343
9.395999999999999,141.70780961430395
9.401,141.81560591437082
9.405999999999999,141.92345347820537
9.411,142.03135230379343
9.416,142.13930238912494
9.421,142.24730373219404
9.426,142.3553563309994
9.431,142.4634601835436
9.436,142.57161528783382
9.440999999999999,142.67982164188115
9.446,142.78807924370105
9.451,142.89638809131313
9.456,143.00474818274108
9.461,143.11315951601313
9.466,143.2216220891612
9.471,143.33013590022173
9.475999999999999,143.43870094723508
9.481,143.547317228246
9.485999999999999,143.65598474130294
9.491,143.76470348445895
9.496,143.87347345577086
9.501,143.98229465329965
9.506,144.09116707511046
9.511,144.2000907192724
9.516,144.30906558385874
9.520999999999999,144.41809166694674
9.526,144.52716896661767
9.530999999999999,144.63629748095684
9.536,144.74547720805367
9.541,144.85470814600149
9.546,144.96399029289753
9.551,145.07332364684325
9.556,145.1827082059439
9.561,145.29214396830872
9.565999999999999,145.401630932051
9.571,145.51116909528784
9.576,145.62075845614038
9.581,145.73039901273356
9.586,145.84009076319632
9.591,145.94983370566152
9.596,146.05962783826595
9.600999999999999,146.16947315915007
9.606,146.27936966645845
9.610999999999999,146.38931735833938
9.616,146.4993162329451
9.621,146.60936628843157
9.626,146.71946752295867
9.631,146.8296199346901
9.636,146.93982352179324
9.641,147.05007828243959
9.645999999999999,147.16038421480405
9.651,147.2707413170656
9.655999999999999,147.38114958740675
9.661,147.4916090240141
9.666,147.6021196250776
9.671,147.71268138879122
9.676,147.82329431335262
9.681,147.9339583969631
9.686,148.0446736378278
9.690999999999999,148.15544003415536
9.696,148.2662575841584
9.701,148.377126286053
9.706,148.4880461380589
9.711,148.59901713839977
9.716,148.7100392853026
9.721,148.82111257699825
9.725999999999999,148.93223701172113
9.731,149.04341258770938
9.735999999999999,149.15463930320456
9.741,149.2659171564521
9.746,149.37724614570078
9.751,149.48862626920314
9.756,149.60005752521522
9.761,149.71153991199668
9.766,149.82307342781078
9.770999999999999,149.93465807092414
9.776,150.0462938396072
9.780999999999999,150.1579807321337
9.786,150.2697187467811
9.791,150.38150788183026
9.796,150.4933481355655
9.801,150.6052395062749
9.806,150.71718199224964
9.811,150.82917559178472
9.815999999999999,150.94122030317845
9.821,151.05331612473273
9.826,151.1654630547527
9.831,151.27766109154715
9.836,151.38991023342822
9.841,151.50221047871153
9.846,151.614561825716
9.850999999999999,151.72696427276415
9.856,151.8394178181818
9.860999999999999,151.9519224602981
9.866,152.06447819744577
9.871,152.17708502796071
9.876,152.28974295018227
9.881,152.4024519624532
9.886,152.51521206311952
9.891,152.6280232505308
9.895999999999999,152.74088552303957
9.901,152.8537988790021
9.905999999999999,152.9667633167777
9.911,153.07977883472907
9.916,153.19284543122228
9.921,153.30596310462656
9.926,153.41913185331452
9.931,153.53235167566206
9.936,153.6456225700483
9.940999999999999,153.7589445348556
9.946,153.87231756846973
9.951,153.9857416692795
9.956,154.09921683567697
9.961,154.21274306605764
9.966,154.32632035882
9.971,154.4399487123659
9.975999999999999,154.55362812510023
9.981,154.66735859543132
9.985999999999999,154.78114012177045
9.991,154.89497270253227
9.996,155.00885633613444
10.001,155.12279102099788
10.006,155.23677675554666
10.011,155.35081353820797
10.016,155.46490136741218
10.020999999999999,155.57904024159262
10.026,155.69323015918613
10.030999999999999,155.8074711186322
10.036,155.92176311837386
10.041,156.0361061568569
10.046,156.15050023253036
10.051,156.2649453438464
10.056,156.37944148926013
10.061,156.4939886672299
10.065999999999999,156.60858687621692
10.071,156.7232361146857
10.076,156.83793638110362
10.081,156.95268767394106
10.086,157.06748999167164
10.091,157.18234333277175
10.096,157.2972476957211
10.100999999999999,157.41220307900204
10.106,157.52720948110036
10.110999999999999,157.64226690050438
10.116,157.7573753357058
10.121,157.8725347851991
10.126,157.9877452474817
10.131,158.1030067210542
10.136,158.21831920441988
10.141,158.3336826960852
10.145999999999999,158.4490971945594
10.151,158.56456269835482
10.155999999999999,158.6800792059866
10.161,158.79564671597282
10.166,158.91126522683453
10.171,159.02693473709564
10.176,159.142655245283
10.181,159.25842674992631
10.186,159.37424924955823
10.190999999999999,159.49012274271414
10.196,159.60604722793252
10.201,159.72202270375453
10.206,159.83804916872427
10.211,159.95412662138872
10.216,160.07025506029754
10.221,160.18643448400354
10.225999999999999,160.30266489106197
10.231,160.41894628003126
10.235999999999999,160.53527864947242
10.241,160.6516619979494
10.246,160.7680963240289
10.251,160.88458162628032
10.256,161.00111790327617
10.261,161.11770515359126
10.266,161.2343433758036
10.270999999999999,161.35103256849382
10.276,161.46777273024523
10.280999999999999,161.58456385964394
10.286,161.70140595527897
10.291,161.81829901574193
10.296,161.935243039627
10.301,162.0522380255315
10.306,162.16928397205507
10.311,162.28638087780038
10.315999999999999,162.4035287413726
10.321,162.52072756137972
10.326,162.6379773364323
10.331,162.75527806514373
10.336,162.87262974613003
10.341,162.99003237800986
10.346,163.10748595940458
10.350999999999999,163.22499048893826
10.356,163.34254596523752
10.360999999999999,163.46015238693175
10.366,163.5778097526529
10.371,163.69551806103556
10.376,163.81327731071707
10.381,163.93108750033716
10.386,164.04894862853837
10.391,164.16686069396593
10.395999999999999,164.2848236952674
10.401,164.40283763109315
10.405999999999999,164.52090250009607
10.411,164.6390183009317
10.416,164.7571850322581
10.421,164.8754026927358
10.426,164.9936712810282
10.431,165.11199079580098
10.436,165.2303612357225
10.440999999999999,165.34878259946362
10.446,165.46725488569783
10.451,165.58577809310114
10.456,165.70435222035198
10.461,165.82297726613135
10.466,165.9416532291229
10.471,166.0603801080126
10.475999999999999,166.17915790148908
10.481,166.29798660824346
10.485999999999999,166.4168662269693
10.491,166.5357967563626
10.496,166.654778195122
10.501,166.77381054194836
