n,c
313.,0.10663933882289318
314.,0.1066398443321581
315.,0.1066404167179361
316.,0.10664105536698916
317.,0.10664175967382623
318.,0.10664252904058139
319.,0.10664336287689434
320.,0.10664426059979318
321.,0.10664522163357926
322.,0.10664624540971432
323.,0.10664733136670958
324.,0.10664847895001699
325.,0.10664968761192248
326.,0.10665095681144111
327.,0.10665228601421418
328.,0.10665367469240827
329.,0.10665512232461603
330.,0.10665662839575883
331.,0.10665819239699117
332.,0.10665981382560684
333.,0.10666149218494668
334.,0.10666322698430811
335.,0.10666501773885621
336.,0.10666686396953644
337.,0.10666876520298882
338.,0.10667072097146374
339.,0.10667273081273923
340.,0.10667479427003962
341.,0.10667691089195575
342.,0.10667908023236643
343.,0.1066813018503615
344.,0.10668357531016592
345.,0.10668590018106551
346.,0.1066882760373337
347.,0.10669070245815976
348.,0.1066931790275781
349.,0.1066957053343989
350.,0.10669828097213989
351.,0.10670090553895928
352.,0.10670357863758985
353.,0.10670629987527415
354.,0.10670906886370086
355.,0.10671188521894209
356.,0.10671474856139189
357.,0.10671765851570567
358.,0.10672061471074074
359.,0.10672361677949772
360.,0.10672666435906311
361.,0.10672975709055257
362.,0.10673289461905539
363.,0.10673607659357964
364.,0.10673930266699849
365.,0.10674257249599715
366.,0.10674588574102085
367.,0.1067492420662236
368.,0.10675264113941782
369.,0.10675608263202474
370.,0.10675956621902567
371.,0.10676309157891403
372.,0.10676665839364811
373.,0.10677026634860465
374.,0.10677391513253312
375.,0.10677760443751083
376.,0.10678133395889859
377.,0.1067851033952972
378.,0.10678891244850462
379.,0.10679276082347376
380.,0.106796648228271
381.,0.10680057437403528
382.,0.10680453897493798
383.,0.10680854174814329
384.,0.10681258241376917
385.,0.10681666069484914
386.,0.10682077631729439
387.,0.10682492900985668
388.,0.10682911850409171
389.,0.1068333445343231
390.,0.10683760683760683
391.,0.10684190515369647
392.,0.1068462392250086
393.,0.10685060879658906
394.,0.10685501361607946
395.,0.10685945343368447
396.,0.10686392800213938
397.,0.10686843707667823
398.,0.10687298041500246
399.,0.10687755777724993
400.,0.10688216892596454
401.,0.10688681362606624
402.,0.10689149164482137
403.,0.10689620275181368
404.,0.10690094671891558
405.,0.10690572332025992
406.,0.10691053233221215
407.,0.10691537353334285
408.,0.10692024670440081
409.,0.10692515162828632
410.,0.10693008809002495
411.,0.10693505587674172
412.,0.10694005477763564
413.,0.10694508458395455
414.,0.10695014508897041
415.,0.10695523608795496
416.,0.10696035737815558
417.,0.10696550875877174
418.,0.10697069003093153
419.,0.10697590099766872
420.,0.10698114146390009
421.,0.10698641123640298
422.,0.10699171012379337
423.,0.10699703793650406
424.,0.10700239448676326
425.,0.10700777958857353
426.,0.10701319305769091
427.,0.10701863471160437
428.,0.10702410436951562
429.,0.10702960185231915
430.,0.10703512698258247
431.,0.10704067958452682
432.,0.10704625948400796
433.,0.10705186650849734
434.,0.1070575004870634
435.,0.10706316125035337
436.,0.10706884863057502
437.,0.10707456246147891
438.,0.10708030257834071
439.,0.1070860688179439
440.,0.10709186101856259
441.,0.10709767901994463
442.,0.10710352266329495
443.,0.10710939179125917
444.,0.10711528624790724
445.,0.10712120587871761
446.,0.10712715053056131
447.,0.10713312005168646
448.,0.10713911429170285
449.,0.10714513310156681
450.,0.10715117633356627
451.,0.10715724384130593
452.,0.10716333547969278
453.,0.10716945110492167
454.,0.10717559057446116
455.,0.10718175374703953
456.,0.10718794048263096
457.,0.10719415064244187
458.,0.10720038408889752
459.,0.10720664068562875
460.,0.10721292029745882
461.,0.10721922279039052
462.,0.10722554803159337
463.,0.1072318958893911
464.,0.10723826623324911
465.,0.10724465893376231
466.,0.10725107386264292
467.,0.10725751089270853
468.,0.10726396989787033
469.,0.10727045075312143
470.,0.1072769533345253
471.,0.10728347751920453
472.,0.10729002318532949
473.,0.10729659021210737
474.,0.10730317847977114
475.,0.10730978786956882
476.,0.10731641826375284
477.,0.10732306954556944
478.,0.10732974159924834
479.,0.10733643430999246
480.,0.10734314756396775
481.,0.10734988124829328
482.,0.10735663525103123
483.,0.10736340946117724
484.,0.10737020376865068
485.,0.1073770180642852
486.,0.10738385223981932
487.,0.10739070618788707
488.,0.1073975798020089
489.,0.1074044729765826
490.,0.10741138560687433
491.,0.1074183175890098
492.,0.10742526881996552
493.,0.1074322391975602
494.,0.10743922862044619
495.,0.10744623698810113
496.,0.10745326420081953
497.,0.10746031015970467
498.,0.1074673747666604
499.,0.10747445792438316
500.,0.10748155953635406
501.,0.107488679506831
502.,0.10749581774084102
503.,0.10750297414417259
504.,0.10751014862336811
505.,0.10751734108571637
506.,0.10752455143924529
507.,0.10753177959271455
508.,0.1075390254556084
509.,0.10754628893812856
510.,0.10755356995118723
511.,0.10756086840640006
512.,0.10756818421607935
513.,0.1075755172932272
514.,0.1075828675515289
515.,0.10759023490534621
516.,0.10759761926971081
517.,0.10760502056031793
518.,0.10761243869351977
519.,0.10761987358631937
520.,0.10762732515636422
521.,0.10763479332194012
522.,0.10764227800196507
523.,0.10764977911598325
524.,0.10765729658415897
525.,0.1076648303272709
526.,0.1076723802667061
527.,0.10767994632445432
528.,0.1076875284231023
529.,0.1076951264858281
530.,0.10770274043639555
531.,0.10771037019914871
532.,0.10771801569900645
533.,0.10772567686145704
534.,0.10773335361255283
535.,0.107741045878905
536.,0.10774875358767828
537.,0.1077564766665859
538.,0.10776421504388442
539.,0.10777196864836873
540.,0.10777973740936704
541.,0.10778752125673599
542.,0.10779532012085574
543.,0.10780313393262518
544.,0.10781096262345717
545.,0.1078188061252738
546.,0.10782666437050173
547.,0.10783453729206761
548.,0.10784242482339354
549.,0.10785032689839245
550.,0.10785824345146379
551.,0.10786617441748901
552.,0.10787411973182724
553.,0.10788207933031098
554.,0.10789005314924179
555.,0.10789804112538612
556.,0.10790604319597111
557.,0.10791405929868042
558.,0.10792208937165024
559.,0.10793013335346512
560.,0.10793819118315406
561.,0.10794626280018656
562.,0.10795434814446858
563.,0.10796244715633886
564.,0.10797055977656489
565.,0.10797868594633929
566.,0.10798682560727592
567.,0.10799497870140623
568.,0.10800314517117564
569.,0.10801132495943978
570.,0.10801951800946102
571.,0.1080277242649048
572.,0.10803594366983621
573.,0.10804417616871645
574.,0.10805242170639937
575.,0.1080606802281281
576.,0.10806895167953166
577.,0.10807723600662161
578.,0.10808553315578875
579.,0.10809384307379984
580.,0.10810216570779435
581.,0.10811050100528131
582.,0.1081188489141361
583.,0.10812720938259728
584.,0.10813558235926354
585.,0.1081439677930906
586.,0.10815236563338816
587.,0.1081607758298169
588.,0.1081691983323855
589.,0.10817763309144766
590.,0.10818608005769924
591.,0.1081945391821753
592.,0.10820301041624728
593.,0.10821149371162014
594.,0.10821998902032959
595.,0.1082284962947393
596.,0.1082370154875381
597.,0.10824554655173736
598.,0.10825408944066821
599.,0.10826264410797892
600.,0.10827121050763223
601.,0.10827978859390276
602.,0.10828837832137443
603.,0.10829697964493784
604.,0.10830559251978782
605.,0.10831421690142086
606.,0.10832285274563262
607.,0.10833150000851552
608.,0.10834015864645626
609.,0.1083488286161334
610.,0.108357509874515
611.,0.10836620237885627
612.,0.10837490608669714
613.,0.10838362095586003
614.,0.10839234694444753
615.,0.10840108401084012
616.,0.10840983211369386
617.,0.10841859121193828
618.,0.10842736126477409
619.,0.10843614223167097
620.,0.10844493407236548
621.,0.10845373674685883
622.,0.10846255021541486
623.,0.10847137443855782
624.,0.10848020937707037
625.,0.10848905499199146
626.,0.10849791124461435
627.,0.1085067780964845
628.,0.10851565550939767
629.,0.1085245434453978
630.,0.1085334418667752
631.,0.10854235073606446
632.,0.10855127001604259
633.,0.10856019966972712
634.,0.10856913966037415
635.,0.10857808995147654
636.,0.10858705050676198
637.,0.10859602129019123
638.,0.10860500226595622
639.,0.1086139933984783
640.,0.10862299465240642
641.,0.10863200599261535
642.,0.10864102738420399
643.,0.10865005879249352
644.,0.10865910018302578
645.,0.1086681515215615
646.,0.10867721277407863
647.,0.10868628390677065
648.,0.10869536488604496
649.,0.10870445567852118
650.,0.10871355625102948
651.,0.10872266657060912
652.,0.10873178660450669
653.,0.10874091632017459
654.,0.10875005568526948
655.,0.10875920466765068
656.,0.10876836323537865
657.,0.10877753135671349
658.,0.10878670900011335
659.,0.10879589613423299
660.,0.10880509272792231
661.,0.1088142987502248
662.,0.10882351417037617
663.,0.10883273895780281
664.,0.10884197308212046
665.,0.1088512165131327
666.,0.10886046922082958
667.,0.10886973117538624
668.,0.1088790023471615
669.,0.1088882827066965
670.,0.10889757222471334
671.,0.10890687087211375
672.,0.10891617861997772
673.,0.10892549543956222
674.,0.10893482130229987
675.,0.10894415617979762
676.,0.10895350004383551
677.,0.10896285286636538
678.,0.10897221461950958
679.,0.1089815852755597
680.,0.10899096480697543
681.,0.1090003531863832
682.,0.10900975038657504
683.,0.10901915638050738
684.,0.10902857114129977
685.,0.1090379946422338
686.,0.1090474268567518
687.,0.10905686775845579
688.,0.10906631732110623
689.,0.10907577551862098
690.,0.10908524232507402
691.,0.10909471771469444
692.,0.10910420166186525
693.,0.10911369414112235
694.,0.10912319512715332
695.,0.10913270459479646
696.,0.1091422225190396
697.,0.10915174887501909
698.,0.10916128363801872
699.,0.10917082678346868
700.,0.10918037828694449
701.,0.10918993812416601
702.,0.10919950627099637
703.,0.10920908270344097
704.,0.1092186673976465
705.,0.10922826032989989
706.,0.10923786147662737
707.,0.10924747081439343
708.,0.10925708831989989
709.,0.10926671396998494
710.,0.10927634774162215
711.,0.10928598961191954
712.,0.10929563955811863
713.,0.10930529755759354
714.,0.10931496358784998
715.,0.10932463762652442
716.,0.10933431965138316
717.,0.10934400964032137
718.,0.10935370757136231
719.,0.10936341342265629
720.,0.10937312717247992
721.,0.10938284879923518
722.,0.10939257828144858
723.,0.10940231559777022
724.,0.10941206072697308
725.,0.10942181364795206
726.,0.10943157433972318
727.,0.10944134278142277
728.,0.1094511189523066
729.,0.10946090283174911
730.,0.10947069439924258
731.,0.10948049363439633
732.,0.10949030051693588
733.,0.10950011502670226
734.,0.10950993714365113
735.,0.10951976684785206
736.,0.1095296041194877
737.,0.10953944893885309
738.,0.10954930128635484
739.,0.10955916114251044
740.,0.1095690284879474
741.,0.10957890330340268
742.,0.10958878556972178
743.,0.10959867526785814
744.,0.10960857237887235
745.,0.10961847688393146
746.,0.10962838876430825
747.,0.10963830800138054
748.,0.10964823457663052
749.,0.10965816847164397
750.,0.10966810966810966
751.,0.10967805814781864
752.,0.10968801389266351
753.,0.10969797688463784
754.,0.10970794710583542
755.,0.10971792453844968
756.,0.10972790916477293
757.,0.10973790096719581
758.,0.10974789992820658
759.,0.10975790603039053
760.,0.10976791925642926
761.,0.10977793958910018
762.,0.10978796701127573
763.,0.10979800150592291
764.,0.10980804305610255
765.,0.10981809164496874
766.,0.10982814725576824
767.,0.10983820987183987
768.,0.1098482794766139
769.,0.10985835605361144
770.,0.10986843958644392
771.,0.10987853005881244
772.,0.10988862745450723
773.,0.10989873175740704
774.,0.10990884295147861
775.,0.10991896102077608
776.,0.10992908594944045
777.,0.109939217721699
778.,0.10994935632186474
779.,0.1099595017343359
780.,0.10996965394359531
781.,0.10997981293420997
782.,0.1099899786908304
783.,0.11000015119819018
784.,0.1100103304411054
785.,0.11002051640447416
786.,0.11003070907327603
787.,0.1100409084325715
788.,0.11005111446750154
789.,0.11006132716328706
790.,0.1100715465052284
791.,0.1100817724787048
792.,0.11009200506917402
793.,0.11010224426217168
794.,0.11011249004331092
795.,0.1101227423982818
796.,0.11013300131285096
797.,0.11014326677286097
798.,0.11015353876422998
799.,0.11016381727295121
800.,0.11017410228509249
801.,0.11018439378679577
802.,0.11019469176427672
803.,0.11020499620382421
804.,0.11021530709179987
805.,0.1102256244146377
806.,0.11023594815884352
807.,0.11024627831099464
808.,0.11025661485773931
809.,0.1102669577857964
810.,0.11027730708195486
811.,0.11028766273307336
812.,0.11029802472607982
813.,0.11030839304797102
814.,0.11031876768581216
815.,0.11032914862673643
816.,0.11033953585794466
817.,0.11034992936670482
818.,0.11036032914035168
819.,0.11037073516628636
820.,0.11038114743197595
821.,0.11039156592495313
822.,0.11040199063281572
823.,0.11041242154322634
824.,0.11042285864391196
825.,0.11043330192266362
826.,0.11044375136733592
827.,0.1104542069658467
828.,0.11046466870617663
829.,0.11047513657636894
830.,0.11048561056452885
831.,0.11049609065882342
832.,0.11050657684748097
833.,0.1105170691187909
834.,0.1105275674611032
835.,0.11053807186282814
836.,0.1105485823124359
837.,0.11055909879845624
838.,0.11056962130947812
839.,0.11058014983414931
840.,0.11059068436117617
841.,0.11060122487932314
842.,0.11061177137741256
843.,0.11062232384432417
844.,0.11063288226899491
845.,0.1106434466404185
846.,0.11065401694764514
847.,0.11066459317978115
848.,0.1106751753259887
849.,0.11068576337548541
850.,0.11069635731754408
851.,0.11070695714149237
852.,0.1107175628367124
853.,0.11072817439264057
854.,0.11073879179876711
855.,0.11074941504463585
856.,0.1107600441198439
857.,0.1107706790140413
858.,0.11078131971693075
859.,0.11079196621826731
860.,0.11080261850785807
861.,0.11081327657556186
862.,0.110823940411289
863.,0.11083461000500089
864.,0.11084528534670984
865.,0.11085596642647874
866.,0.1108666532344207
867.,0.11087734576069887
868.,0.11088804399552608
869.,0.1108987479291646
870.,0.11090945755192579
871.,0.11092017285416994
872.,0.11093089382630586
873.,0.11094162045879072
874.,0.11095235274212967
875.,0.11096309066687564
876.,0.11097383422362905
877.,0.11098458340303757
878.,0.11099533819579578
879.,0.11100609859264496
880.,0.11101686458437282
881.,0.11102763616181324
882.,0.11103841331584603
883.,0.11104919603739659
884.,0.11105998431743577
885.,0.11107077814697952
886.,0.1110815775170887
887.,0.11109238241886882
888.,0.1111031928434697
889.,0.11111400878208541
890.,0.11112483022595382
891.,0.11113565716635651
892.,0.11114648959461844
893.,0.11115732750210774
894.,0.11116817088023548
895.,0.11117901972045541
896.,0.11118987401426372
897.,0.11120073375319886
898.,0.11121159892884123
899.,0.11122246953281302
900.,0.1112333455567779
901.,0.11124422699244088
902.,0.11125511383154804
903.,0.1112660060658863
904.,0.11127690368728317
905.,0.11128780668760661
906.,0.11129871505876475
907.,0.11130962879270566
908.,0.11132054788141718
909.,0.11133147231692667
910.,0.11134240209130077
911.,0.11135333719664528
912.,0.11136427762510484
913.,0.1113752233688628
914.,0.11138617442014094
915.,0.11139713077119932
916.,0.11140809241433608
917.,0.11141905934188716
918.,0.11143003154622617
919.,0.11144100901976417
920.,0.11145199175494942
921.,0.11146297974426729
922.,0.11147397298023992
923.,0.11148497145542614
924.,0.11149597516242123
925.,0.11150698409385668
926.,0.1115179982424001
927.,0.11152901760075493
928.,0.11154004216166029
929.,0.1115510719178908
930.,0.1115621068622564
931.,0.1115731469876021
932.,0.11158419228680785
933.,0.11159524275278837
934.,0.1116062983784929
935.,0.11161735915690507
936.,0.1116284250810427
937.,0.11163949614395766
938.,0.11165057233873558
939.,0.11166165365849584
940.,0.11167274009639121
941.,0.11168383164560783
942.,0.11169492829936493
943.,0.11170603005091474
944.,0.11171713689354223
945.,0.11172824882056502
946.,0.11173936582533314
947.,0.11175048790122892
948.,0.11176161504166679
949.,0.1117727472400931
950.,0.11178388448998602
951.,0.1117950267848553
952.,0.11180617411824212
953.,0.11181732648371896
954.,0.11182848387488944
955.,0.11183964628538812
956.,0.11185081370888035
957.,0.11186198613906215
958.,0.11187316356966
959.,0.11188434599443073
960.,0.11189553340716131
961.,0.11190672580166879
962.,0.1119179231718
963.,0.11192912551143155
964.,0.11194033281446959
965.,0.11195154507484965
966.,0.11196276228653657
967.,0.11197398444352426
968.,0.1119852115398356
969.,0.11199644356952228
970.,0.11200768052666468
971.,0.1120189224053717
972.,0.1120301691997806
973.,0.11204142090405687
974.,0.11205267751239412
975.,0.11206393901901389
976.,0.11207520541816555
977.,0.11208647670412611
978.,0.11209775287120013
979.,0.11210903391371957
980.,0.11212031982604362
981.,0.11213161060255862
982.,0.11214290623767785
983.,0.11215420672584148
984.,0.11216551206151636
985.,0.11217682223919594
986.,0.11218813725340011
987.,0.11219945709867508
988.,0.11221078176959326
989.,0.11222211126075307
990.,0.1122334455667789
991.,0.11224478468232091
992.,0.11225612860205493
993.,0.11226747732068236
994.,0.11227883083293
995.,0.1122901891335499
996.,0.11230155221731936
997.,0.11231292007904063
998.,0.11232429271354095
999.,0.11233567011567235
1000.,0.11234705228031146
1001.,0.11235843920235955
1002.,0.1123698308767423
1003.,0.11238122729840966
1004.,0.11239262846233583
1005.,0.11240403436351908
1006.,0.1124154449969816
1007.,0.11242686035776947
1008.,0.11243828044095246
1009.,0.11244970524162395
1010.,0.11246113475490088
1011.,0.11247256897592349
1012.,0.11248400789985534
1013.,0.11249545152188312
1014.,0.11250689983721658
1015.,0.11251835284108841
1016.,0.1125298105287541
1017.,0.1125412728954919
1018.,0.11255273993660259
1019.,0.11256421164740951
1020.,0.11257568802325836
1021.,0.11258716905951711
1022.,0.11259865475157595
1023.,0.11261014509484707
1024.,0.11262164008476466
1025.,0.11263313971678479
1026.,0.11264464398638523
1027.,0.11265615288906541
1028.,0.11266766642034635
1029.,0.11267918457577046
1030.,0.11269070735090153
1031.,0.11270223474132456
1032.,0.1127137667426457
1033.,0.11272530335049215
1034.,0.11273684456051204
1035.,0.11274839036837435
1036.,0.11275994076976878
1037.,0.1127714957604057
1038.,0.11278305533601601
1039.,0.11279461949235109
1040.,0.11280618822518264
1041.,0.11281776153030262
1042.,0.11282933940352319
1043.,0.11284092184067655
1044.,0.11285250883761487
1045.,0.11286410039021025
1046.,0.1128756964943545
1047.,0.11288729714595921
1048.,0.11289890234095554
1049.,0.11291051207529415
1050.,0.11292212634494514
1051.,0.11293374514589795
1052.,0.11294536847416124
1053.,0.11295699632576288
1054.,0.11296862869674973
1055.,0.11298026558318769
1056.,0.11299190698116152
1057.,0.11300355288677479
1058.,0.11301520329614978
1059.,0.11302685820542742
1060.,0.11303851761076718
1061.,0.11305018150834698
1062.,0.1130618498943631
1063.,0.11307352276503016
1064.,0.11308520011658095
1065.,0.11309688194526638
1066.,0.1131085682473554
1067.,0.11312025901913497
1068.,0.11313195425690986
1069.,0.11314365395700268
1070.,0.11315535811575374
1071.,0.11316706672952097
1072.,0.11317877979467988
1073.,0.11319049730762344
1074.,0.11320221926476202
1075.,0.11321394566252331
1076.,0.11322567649735223
1077.,0.11323741176571085
1078.,0.11324915146407837
1079.,0.11326089558895093
1080.,0.11327264413684167
1081.,0.11328439710428052
1082.,0.11329615448781423
1083.,0.11330791628400624
1084.,0.11331968248943662
1085.,0.11333145310070199
1086.,0.11334322811441544
1087.,0.1133550075272065
1088.,0.11336679133572099
1089.,0.11337857953662102
1090.,0.11339037212658488
1091.,0.113402169102307
1092.,0.11341397046049777
1093.,0.11342577619788366
1094.,0.11343758631120697
1095.,0.11344940079722587
1096.,0.11346121965271429
1097.,0.1134730428744618
1098.,0.11348487045927368
1099.,0.11349670240397068
1100.,0.1135085387053891
1101.,0.1135203793603806
1102.,0.11353222436581226
1103.,0.11354407371856637
1104.,0.11355592741554049
1105.,0.11356778545364728
1106.,0.11357964782981454
1107.,0.11359151454098503
1108.,0.11360338558411649
1109.,0.11361526095618157
1110.,0.11362714065416768
1111.,0.11363902467507704
1112.,0.11365091301592653
1113.,0.11366280567374766
1114.,0.11367470264558655
1115.,0.11368660392850376
1116.,0.11369850951957432
1117.,0.11371041941588764
1118.,0.11372233361454742
1119.,0.11373425211267166
1120.,0.1137461749073925
1121.,0.11375810199585623
1122.,0.11377003337522322
1123.,0.11378196904266784
1124.,0.1137939089953784
1125.,0.11380585323055713
1126.,0.11381780174542004
1127.,0.11382975453719694
1128.,0.11384171160313139
1129.,0.11385367294048052
1130.,0.11386563854651512
1131.,0.11387760841851947
1132.,0.11388958255379139
1133.,0.11390156094964206
1134.,0.11391354360339606
1135.,0.11392553051239127
1136.,0.11393752167397882
1137.,0.11394951708552303
1138.,0.11396151674440139
1139.,0.11397352064800444
1140.,0.11398552879373575
1141.,0.1139975411790119
1142.,0.11400955780126235
1143.,0.11402157865792943
1144.,0.11403360374646831
1145.,0.11404563306434691
1146.,0.11405766660904584
1147.,0.11406970437805836
1148.,0.11408174636889032
1149.,0.11409379257906016
1150.,0.11410584300609876
1151.,0.11411789764754948
1152.,0.11412995650096804
1153.,0.11414201956392253
1154.,0.11415408683399328
1155.,0.11416615830877291
1156.,0.11417823398586618
1157.,0.11419031386289001
1158.,0.1142023979374734
1159.,0.11421448620725738
1160.,0.11422657866989495
1161.,0.11423867532305107
1162.,0.11425077616440257
