c,Err_c
0.462,0.39349769302490256
0.464,0.3923560266247864
0.466,0.391224235335401
0.468,0.3901021926553274
0.47000000000000003,0.38898977423636005
0.47200000000000003,0.38788685783789195
0.47400000000000003,0.3867933232824498
0.47600000000000003,0.38570905241234704
0.47800000000000004,0.38463392904743376
0.48000000000000004,0.3835678389438944
0.482,0.3825106697540773
0.484,0.3814623109873169
0.486,0.3804226539717236
0.488,0.3793915918169127
0.49,0.3783690193776524
0.492,0.37735483321838587
0.494,0.3763489315786265
0.496,0.3753512143391891
0.498,0.37436158298922373
0.5,0.3733799405940595
0.502,0.3724061917637969
0.504,0.3714402426226626
0.506,0.3704820007790868
0.508,0.36953137529648444
0.51,0.36858827666472516
0.512,0.36765261677227734
0.514,0.3667243088789919
0.516,0.3658032675895311
0.518,0.3648894088274017
0.52,0.36398264980959594
0.522,0.3630829090218132
0.524,0.36219010619424097
0.526,0.36130416227790496
0.528,0.3604249994215425
0.53,0.35955254094900085
0.532,0.3586867113371546
0.534,0.3578274361943118
0.536,0.3569746422391015
0.538,0.3561282572798412
0.54,0.3552882101943528
0.542,0.3544544309102338
0.544,0.3536268503855561
0.546,0.3528054005899973
0.548,0.3519900144863769
0.55,0.3511806260126005
0.552,0.3503771700639975
0.554,0.3495795824760336
0.556,0.3487878000074081
0.558,0.3480017603235039
0.56,0.34722140198019735
0.562,0.34644666440801913
0.5640000000000001,0.34567748789663627
0.5660000000000001,0.3449138135796805
0.5680000000000001,0.34415558341988683
0.5700000000000001,0.3434027401945463
0.5720000000000001,0.34265522748127186
0.5740000000000001,0.3419129896440467
0.5760000000000001,0.34117597181958187
0.5780000000000001,0.34044411990393686
0.58,0.33971738053943296
0.582,0.33899570110183386
0.584,0.3382790296877799
0.586,0.3375673151024908
0.588,0.3368605068477134
0.59,0.3361585551099189
0.592,0.3354614107487289
0.594,0.33476902528559516
0.596,0.33408135089268454
0.598,0.33339834038200084
0.6,0.33271994719471987
0.602,0.3320461253907446
0.604,0.33137682963845
0.606,0.3307120152046535
0.608,0.3300516379447629
0.61,0.3293956542931342
0.612,0.3287440212536073
0.614,0.32809669639023437
0.616,0.32745363781818193
0.618,0.32681480419481557
0.62,0.3261801547109555
0.622,0.3255496490822963
0.624,0.32492324754100044
0.626,0.3243009108274447
0.628,0.3236826001821278
0.63,0.3230682773377336
0.632,0.32245790451134215
0.634,0.32185144439678914
0.636,0.3212488601571703
0.638,0.32065011541748706
0.64,0.3200551742574254
0.642,0.31946400120428176
0.644,0.3188765612260016
0.646,0.31829281972436646
0.648,0.3177127425282968
0.65,0.3171362958872801
0.652,0.3165634464649211
0.654,0.3159941613326074
0.656,0.31542840796329447
0.658,0.3148661542254057
0.66,0.31430736837683776
0.662,0.31375201905907696
0.664,0.3132000752914234
0.666,0.3126515064653167
0.668,0.3121062823387674
0.67,0.3115643730308852
0.672,0.3110257490165015
0.674,0.3104903811208971
0.676,0.30995824051461757
0.678,0.3094292987083731
0.68,0.30890352754804806
0.682,0.3083808992097797
0.684,0.30786138619512476
0.686,0.3073449613263289
0.6880000000000001,0.3068315977416537
0.6900000000000001,0.30632126889080225
0.6920000000000001,0.3058139485304184
0.6940000000000001,0.305309610719663
0.6960000000000001,0.30480822981586453
0.6980000000000001,0.3043097804702552
0.7000000000000001,0.30381423762376286
0.7020000000000001,0.3033215765028916
0.7040000000000001,0.30283177261566224
0.706,0.3023448017476227
0.708,0.3018606399579349
0.71,0.3013792635755125
0.712,0.300900649195239
0.714,0.3004247736742377
0.716,0.29995161412821564
0.718,0.2994811479278527
0.72,0.29901335269526985
0.722,0.29854820630053974
0.724,0.2980856868582678
0.726,0.2976257727242181
0.728,0.2971684424920031
0.73,0.29671367498982776
0.732,0.29626144927728215
0.734,0.29581174464218885
0.736,0.29536454059750317
0.738,0.2949198168782632
0.74,0.29447755343858667
0.742,0.2940377304487204
0.744,0.29360032829213256
0.746,0.2931653275626576
0.748,0.29273270906168214
0.75,0.29230245379537945
0.752,0.2918745429719828
0.754,0.29144895799910714
0.756,0.29102568048111527
0.758,0.290604692216516
0.76,0.2901859751954137
0.762,0.28976951159699627
0.764,0.2893552837870507
0.766,0.28894327431554
0.768,0.28853346591419177
0.77,0.2881258414941496
0.772,0.2877203841436417
0.774,0.2873170771256946
0.776,0.2869159038758797
0.778,0.28651684800010185
0.78,0.2861198932724039
0.782,0.28572502363282826
0.784,0.28533222318529017
0.786,0.284941476195501
0.788,0.2845527670889089
0.79,0.2841660804486782
0.792,0.2837814010137015
0.794,0.2833987136766344
0.796,0.2830180034819649
0.798,0.28263925562411024
0.8,0.2822624554455445
0.802,0.2818875884349521
0.804,0.2815146402254077
0.806,0.2811435965925856
0.808,0.28077444345299457
0.81,0.2804071668622419
0.812,0.2800417530133156
0.8140000000000001,0.2796781882348985
0.8160000000000001,0.27931645898971064
0.8180000000000001,0.27895655187286017
0.8200000000000001,0.27859845361024005
0.8220000000000001,0.2782421510569245
0.8240000000000001,0.27788763119561705
0.8260000000000001,0.2775348811350908
0.8280000000000001,0.2771838881086728
0.8300000000000001,0.27683463947274306
0.8320000000000001,0.2764871227052554
0.8340000000000001,0.2761413254042778
0.836,0.27579723528656
0.838,0.27545484018611044
0.84,0.27511412805280516
0.842,0.2747750869510127
0.844,0.2744377050582337
0.846,0.2741019706637637
0.848,0.2737678721673839
0.85,0.2734353980780436
0.852,0.2731045370125969
0.854,0.27277527769452997
0.856,0.2724476089527155
0.858,0.27212151972018633
0.86,0.2717969990329264
0.862,0.2714740360286697
0.864,0.2711526199457278
0.866,0.2708327401218305
0.868,0.27051438599297317
0.87,0.2701975470922951
0.872,0.26988221304895993
0.874,0.26956837358705854
0.876,0.269256018524527
0.878,0.2689451377720742
0.88,0.2686357213321335
0.882,0.2683277592978166
0.884,0.2680212418518887
0.886,0.2677161592657625
0.888,0.26741250189849325
0.89,0.2671102601957944
0.892,0.26680942468907365
0.894,0.26650998599446313
0.896,0.2662119348118816
0.898,0.26591526192410014
0.9,0.2656199581958195
0.902,0.26532601457276456
0.904,0.2650334220807852
0.906,0.26474217182497345
0.908,0.2644522549887916
0.91,0.26416366283320614
0.912,0.26387638669584806
0.914,0.26359041799016425
0.916,0.2633057482045923
0.918,0.263022368901745
0.92,0.2627402717176062
0.922,0.2624594483607315
0.924,0.2621798906114601
0.926,0.2619015903211517
0.928,0.26162453941140346
0.93,0.26134872987331026
0.932,0.26107415376671117
0.934,0.26080080321945487
0.936,0.2605286704266742
0.9380000000000001,0.2602577476500663
0.9400000000000001,0.25998802721718994
0.9420000000000001,0.25971950152075785
0.9440000000000001,0.25945216301795654
0.9460000000000001,0.259186004229753
0.9480000000000001,0.25892101774023524
0.9500000000000001,0.2586571961959351
0.9520000000000001,0.2583945323051844
0.9540000000000001,0.25813301883745365
0.9560000000000001,0.25787264862272724
0.9580000000000001,0.25761341455085957
0.9600000000000001,0.25735530957095765
0.962,0.2570983266907648
0.964,0.2568424589760477
0.966,0.25658769955000793
0.968,0.2563340415926689
0.97,0.25608147834030814
0.972,0.2558300030848725
0.974,0.255579609173401
0.976,0.255330290007467
0.978,0.2550820390426207
0.98,0.2548348497878365
0.982,0.25458871580496595
0.984,0.2543436307082032
0.986,0.25409958816355716
0.988,0.2538565818883233
0.99,0.2536146056505649
0.992,0.25337365326860467
0.994,0.2531337186105152
0.996,0.2528947955936225
0.998,0.25265687818401156
1.,0.2524199603960403
1.002,0.2521840362918528
1.004,0.2519490999809076
1.006,0.25171514561951014
1.008,0.2514821674103405
1.01,0.2512501596020003
1.012,0.2510191164885532
1.014,0.2507890324090851
1.016,0.25055990174725296
1.018,0.25033171893084866
1.02,0.2501044784313729
1.022,0.24987817476359656
1.024,0.2496528024851484
1.026,0.24942835619608963
1.028,0.24920483053850526
1.03,0.24898222019609786
1.032,0.24876051989377534
1.034,0.24853972439726532
1.036,0.24831982851271087
1.038,0.24810082708628448
1.04,0.24788271500380718
1.042,0.24766548719036038
1.044,0.2474491386099159
1.046,0.24723366426496088
1.048,0.24701905919613154
1.05,0.2468053184818486
1.052,0.24659243723796326
1.054,0.24638041061739407
1.056,0.2461692338097804
1.058,0.24595890204113857
1.06,0.24574941057351052
1.062,0.2455407547046298
1.064,0.245332929767587
1.066,0.24512593113049594
1.068,0.2449197541961654
1.07,0.24471439440177636
1.072,0.24450984721856225
1.074,0.24430610815148357
1.076,0.24410317273893078
1.078,0.24390103655239817
1.08,0.2436996951961867
1.082,0.24349914430709538
1.084,0.2432993795541266
1.086,0.24310039663818675
1.088,0.24290219129178897
1.09,0.2427047592787721
1.092,0.24250809639400941
1.094,0.24231219846311994
1.096,0.24211706134219824
1.098,0.24192268091752775
1.1,0.24172905310531181
1.102,0.24153617385139542
1.104,0.2413440391310091
1.106,0.24115264494848915
1.108,0.2409619873370273
1.11,0.2407720623583984
1.112,0.24058286610271457
1.114,0.24039439468816354
1.116,0.2402066442607607
1.118,0.2400196109941012
1.12,0.23983329108910967
1.122,0.2396476807737958
1.124,0.23946277630302015
1.1260000000000001,0.2392785739582504
1.1280000000000001,0.23909507004732844
1.1300000000000001,0.23891226090423234
1.1320000000000001,0.23873014288885006
1.1340000000000001,0.23854871238674943
1.1360000000000001,0.2383679658089534
1.1380000000000001,0.23818789959170988
1.1400000000000001,0.23800851019628289
1.1420000000000001,0.23782979410871927
1.1440000000000001,0.2376517478396458
1.1460000000000001,0.2374743679240412
1.1480000000000001,0.2372976509210332
1.1500000000000001,0.23712159341368924
1.1520000000000001,0.2369461920088012
1.1540000000000001,0.23677144333668468
1.156,0.23659734405097751
1.158,0.2364238908284331
1.16,0.2362510803687281
1.162,0.23607890939425022
1.164,0.23590737464992825
1.166,0.23573647290301009
1.168,0.23556620094289935
1.17,0.23539655558094286
1.172,0.23522753365025426
1.174,0.23505913200553255
1.176,0.23489134752286653
1.178,0.234724177099565
1.18,0.23455761765396893
1.182,0.23439166612527967
1.184,0.23422631947337563
1.186,0.2340615746786445
1.188,0.23389742874180763
1.19,0.23373387868375076
1.192,0.23357092154535267
1.194,0.23340855438731672
1.196,0.2332467742900101
1.198,0.23308557835329474
1.2,0.2329249636963701
1.202,0.23276492745760372
1.204,0.23260546679438135
1.206,0.23244657888294537
1.208,0.2322882609182356
1.21,0.23213051011373878
1.212,0.23197332370133703
1.214,0.23181669893115034
1.216,0.23166063307139076
1.218,0.23150512340821655
1.22,0.23135016724557805
1.222,0.2311957619050746
1.224,0.23104190472581437
1.226,0.230888593064268
1.228,0.23073582429412728
1.23,0.2305835958061669
1.232,0.23043190500810115
1.234,0.23028074932445422
1.236,0.23013012619641804
1.238,0.22998003308171872
1.24,0.22983046745448768
1.242,0.2296814268051217
1.244,0.22953290864015802
1.246,0.2293849104821451
1.248,0.22923742986951073
1.25,0.22909046435643557
1.252,0.22894401151273264
1.254,0.22879806892371293
1.256,0.22865263419007426
1.258,0.2285077049277658
1.26,0.22836327876787624
1.262,0.22821935335651586
1.264,0.22807592635468185
1.266,0.2279329954381628
1.268,0.22779055829740494
1.27,0.22764861263740574
1.272,0.2275071561775958
1.274,0.22736618665172473
1.276,0.22722570180775373
1.278,0.2270856994077389
1.28,0.22694617722772323
1.282,0.22680713305762965
1.284,0.22666856470115052
1.286,0.22653046997563997
1.288,0.22639284671201002
1.29,0.22625569275462465
1.292,0.2261190059611925
1.294,0.22598278420267248
1.296,0.22584702536315793
1.298,0.2257117273397918
1.3,0.22557688804265164
1.302,0.22544250539465552
1.304,0.22530857733147056
1.306,0.22517510180140438
1.308,0.22504207676531363
1.31,0.2249095001965079
1.312,0.22477737008065657
1.314,0.22464568441569213
1.316,0.22451444121171354
1.318,0.22438363849090331
1.32,0.22425327428742914
1.322,0.22412334664735362
1.324,0.22399385362854896
1.326,0.22386479330059894
1.328,0.22373616374472036
1.33,0.22360796305367403
1.332,0.22348018933166947
1.334,0.22335284069428718
1.336,0.22322591526839305
1.338,0.22309941119205623
1.34,0.2229733266144527
1.342,0.22284765969579964
1.344,0.22272240860726122
1.346,0.22259757153087167
1.348,0.22247314665945858
1.35,0.22234913219655406
1.352,0.22222552635631895
1.354,0.22210232736347138
1.356,0.22197953345319607
1.358,0.22185714287108402
1.36,0.2217351538730345
1.362,0.22161356472519878
1.364,0.22149237370389918
1.366,0.22137157909554517
1.368,0.2212511791965726
1.37,0.22113117231336116
1.372,0.22101155676217485
1.374,0.2208923308690682
1.3760000000000001,0.2207734929698379
1.3780000000000001,0.22065504140993708
1.3800000000000001,0.22053697454441118
1.3820000000000001,0.22041929073783129
1.3840000000000001,0.22030198836421988
1.3860000000000001,0.2201850658069809
1.3880000000000001,0.22006852145884193
1.3900000000000001,0.21995235372177513
1.3920000000000001,0.219836561006942
1.3940000000000001,0.21972114173461935
1.3960000000000001,0.21960609433413716
1.3980000000000001,0.2194914172438142
1.4000000000000001,0.21937710891089143
1.4020000000000001,0.2192631677914724
1.4040000000000001,0.21914959235045658
1.4060000000000001,0.2190363810614757
1.4080000000000001,0.21892353240684032
1.41,0.2188110448774674
1.412,0.2186989169728206
1.414,0.2185871472008633
1.416,0.21847573407797682
1.418,0.21836467612892332
1.42,0.2182539718867656
1.422,0.21814361989282918
1.424,0.21803361869662954
1.426,0.21792396685581905
1.428,0.2178146629361296
1.43,0.21770570551132049
1.432,0.21759709316311696
1.434,0.21748882448115722
1.436,0.21738089806293623
1.438,0.21727331251375123
1.44,0.21716606644664585
1.442,0.21705915848236151
1.444,0.21695258724927982
1.446,0.2168463513833729
1.448,0.21674044952814422
1.45,0.21663488033458575
1.452,0.21652964246111941
1.454,0.21642473457355066
1.456,0.216320155345011
1.458,0.21621590345592298
1.46,0.21611197759392348
1.462,0.2160083764538485
1.464,0.21590509873765196
1.466,0.2158021431543772
1.468,0.2156995084201045
1.47,0.21559719325789808
1.472,0.21549519639776135
1.474,0.21539351657659547
1.476,0.21529215253814152
1.478,0.21519110303294722
1.48,0.21509036681830349
1.482,0.21498994265822202
1.484,0.21488982932337078
1.486,0.21479002559103466
1.488,0.21469053024507584
1.49,0.21459134207588604
1.492,0.21449245988033921
1.494,0.2143938824617563
1.496,0.21429560862985253
1.498,0.2141976372007036
1.5,0.21409996699669961
1.502,0.21400259684650152
1.504,0.2139055255850023
1.506,0.2138087520532789
1.508,0.21371227509856386
1.51,0.21361609357419192
1.512,0.2135202063395667
1.514,0.21342461226012166
1.516,0.21332931020726892
1.518,0.2132342990583762
1.52,0.2131395776967174
1.522,0.2130451450114365
1.524,0.2129509998975074
1.526,0.2128571412557013
1.528,0.21276356799253593
1.53,0.2126702790202554
1.532,0.2125772732567811
1.534,0.21248454962567231
1.536,0.21239210705610637
1.538,0.2122999444828186
1.54,0.2122080608460847
1.542,0.21211645509167634
1.544,0.21202512617083055
1.546,0.2119340730402058
1.548,0.21184329466185775
1.55,0.21175279000319383
1.552,0.21166255803695055
1.554,0.21157259774114764
1.556,0.2114829080990617
1.558,0.21139348809918698
1.56,0.21130433673521262
1.562,0.2112154530059715
1.564,0.2111268359154251
1.566,0.21103848447261717
1.568,0.21095039769165558
1.57,0.21086257459166313
1.572,0.21077501419675967
1.574,0.21068771553602433
1.576,0.2106006776434635
1.578,0.21051389955798275
1.58,0.21042738032334965
1.582,0.21034111898817207
1.584,0.21025511460586066
1.586,0.21016936623460225
1.588,0.21008387293732833
1.59,0.20999863378168035
1.592,0.20991364783999167
1.594,0.2098289141892499
1.596,0.2097444319110651
1.598,0.20966020009164815
1.6,0.20957621782178218
1.602,0.20949248419678282
1.604,0.20940899831648516
1.606,0.2093257592852068
1.608,0.209242766211714
1.61,0.20916001820921282
1.612,0.20907751439530162
1.614,0.20899525389196044
1.616,0.2089132358255069
1.618,0.208831459326586
1.62,0.20874992353013075
1.622,0.20866862757534602
1.624,0.20858757060566727
1.6260000000000001,0.20850675176875974
1.6280000000000001,0.20842617021645976
1.6300000000000001,0.20834582510478242
1.6320000000000001,0.20826571559386628
1.6340000000000001,0.20818584084796957
1.6360000000000001,0.20810620003543948
1.6380000000000001,0.2080267923286797
1.6400000000000001,0.20794761690412883
1.6420000000000001,0.207868672942248
1.6440000000000001,0.20778995962747243
1.6460000000000001,0.2077114761482141
1.6480000000000001,0.20763322169681883
1.6500000000000001,0.2075551954695481
1.6520000000000001,0.20747739666655757
1.6540000000000001,0.20739982449186567
1.6560000000000001,0.20732247815334512
1.6580000000000001,0.20724535686268922
1.6600000000000001,0.20716845983538287
1.6620000000000001,0.2070917862906901
1.6640000000000001,0.2070153354516366
1.6660000000000001,0.20693910654497025
1.668,0.20686309880115053
1.67,0.20678731145432103
1.672,0.20671174374229195
1.674,0.20663639490651503
1.676,0.20656126419206458
1.678,0.20648635084761496
1.68,0.2064116541254132
1.682,0.2063371732812683
1.684,0.20626290757451612
1.686,0.20618885626802033
1.688,0.20611501862812678
1.69,0.20604139392466017
1.692,0.20596798143089265
1.694,0.2058947804235328
1.696,0.2058217901827023
1.698,0.20574900999190865
1.7,0.20567643913803124
1.702,0.20560407691131052
1.704,0.20553192260530875
1.706,0.2054599755169066
1.708,0.20538823494627417
1.71,0.2053167001968624
1.712,0.2052453705753678
1.714,0.20517424539173088
1.716,0.20510332395910386
1.718,0.20503260559384148
1.72,0.20496208961547252
1.722,0.20489177534669548
1.724,0.2048216621133443
1.726,0.20475174924438116
1.728,0.2046820360718747
1.73,0.20461252193097793
1.732,0.2045432061599262
1.734,0.2044740880999929
1.736,0.20440516709549678
1.738,0.2043364424937743
1.74,0.204267913645158
1.742,0.20419957990296814
1.744,0.20413144062348867
1.746,0.2040634951659591
1.748,0.20399574289253733
1.75,0.20392818316831732
1.752,0.2038608153612732
1.754,0.2037936388422734
1.756,0.20372665298504944
1.758,0.20365985716617763
1.76,0.2035932507650789
1.762,0.20352683316397888
1.764,0.2034606037479183
1.766,0.20339456190471314
1.768,0.203328707024955
1.77,0.20326303850198432
1.772,0.20319755573189055
1.774,0.20313225811347685
1.776,0.20306714504825665
1.778,0.2030022159404388
1.78,0.20293747019690883
1.782,0.20287290722721332
1.784,0.20280852644354658
1.786,0.20274432726074132
1.788,0.20268030909624193
1.79,0.20261647137009933
1.792,0.20255281350495044
1.794,0.2024893349260131
1.796,0.2024260350610601
1.798,0.20236291334041145
1.8,0.20229996919691848
1.802,0.2022372020659558
1.804,0.2021746113853941
1.806,0.2021121965955966
1.808,0.20204995713940171
1.81,0.20198789246211885
1.812,0.20192600201149585
1.814,0.20186428523772262
1.816,0.20180274159340728
1.818,0.20174137053356528
1.82,0.20168017151561451
1.822,0.2016191439993484
1.824,0.20155828744693444
1.826,0.2014976013228946
1.828,0.20143708509409336
1.83,0.20137673822972407
1.832,0.20131656020130703
1.834,0.20125655048265448
1.836,0.2011967085498844
1.838,0.20113703388138127
1.84,0.20107752595781256
1.842,0.20101818426209156
1.844,0.20095900827937552
1.846,0.20089999749705367
1.848,0.20084115140473985
1.85,0.20078246949424627
1.852,0.2007239512595872
1.854,0.20066559619695234
1.856,0.200607403804713
1.858,0.20054937358339117
1.86,0.2004915050356638
1.862,0.2004337976663435
1.864,0.20037625098236567
1.866,0.20031886449277816
1.868,0.20026163770873637
1.87,0.2002045701434845
1.872,0.20014766131234735
1.874,0.2000909107327163
1.8760000000000001,0.20003431792404486
1.8780000000000001,0.19997788240782735
1.8800000000000001,0.19992160370760653
1.8820000000000001,0.19986548134893323
1.8840000000000001,0.1998095148593881
1.8860000000000001,0.1997537037685483
1.8880000000000001,0.19969804760799034
1.8900000000000001,0.19964254591125602
1.8920000000000001,0.1995871982138858
1.8940000000000001,0.19953200405336133
1.8960000000000001,0.199476962969128
1.8980000000000001,0.19942207450256125
1.9000000000000001,0.1993673381969775
1.9020000000000001,0.19931275359761014
1.9040000000000001,0.19925832025160206
1.9060000000000001,0.1992040377079981
1.9080000000000001,0.1991499055177396
1.9100000000000001,0.19909592323363348
1.9120000000000001,0.1990420904103734
1.9140000000000001,0.1989884066045086
1.9160000000000001,0.1989348713744387
1.9180000000000001,0.1988814842804083
1.9200000000000002,0.19882824488448833
1.922,0.198775152750579
1.924,0.19872220744439328
1.926,0.19866940853344145
1.928,0.19861675558703673
1.93,0.19856424817626697
1.932,0.19851188587401378
1.934,0.19845966825490674
1.936,0.19840759489534449
1.938,0.19835566537346894
1.94,0.19830387926916637
1.942,0.19825223616404425
1.944,0.1982007356414438
1.946,0.1981493772864155
1.948,0.1980981606857107
1.95,0.19804708542777427
1.952,0.19799615110274293
1.954,0.19794535730243015
1.956,0.19789470362032152
1.958,0.19784418965155418
1.96,0.1977938149929297
1.962,0.19774357924288186
1.964,0.19769348200149311
1.966,0.19764352287046028
1.968,0.19759370145310975
1.97,0.19754401735437552
1.972,0.19749447018078875
1.974,0.19744505954048017
1.976,0.1973957850431722
1.978,0.19734664630015353
1.98,0.1972976429242929
1.982,0.19724877453001605
1.984,0.19720004073331163
1.986,0.1971514411517065
1.988,0.19710297540426774
1.99,0.19705464311159576
1.992,0.19700644389582156
1.994,0.19695837738057706
1.996,0.196910443191017
1.998,0.1968626409537848
2.,0.19681497029702835
2.002,0.1967674308503782
2.004,0.1967200222449356
2.006,0.19667274411328325
2.008,0.19662559608946417
2.01,0.19657857780897556
2.012,0.1965316889087673
2.014,0.19648492902722567
2.016,0.1964382978041813
2.018,0.1963917948808834
2.02,0.19634541990000912
2.022,0.1962991725056468
2.024,0.19625305234328586
2.026,0.1962070590598265
2.028,0.19616119230355217
2.03,0.19611545172413886
